Date	Ticker	Change %	Stock Exchange
2026-06-05	BRKR	-5.035	nasdaq stocks
2026-06-05	AEBI	-5.033	nasdaq stocks
2026-06-05	MNRO	-5.033	nasdaq stocks
2026-06-05	LB	-5.027	nyse stocks
2026-06-05	CRNX	-5.022	nasdaq stocks
2026-06-05	TFPM	-5.007	nyse stocks
2026-06-05	SHOE	-5.003	nasdaq stocks
2026-06-05	CGNX	-5.0	nasdaq stocks
2026-06-04	ROLR	-19.605	nysemkt stocks
2026-06-04	FOFO	-18.037	nasdaq stocks
2026-06-04	DCOY	-15.597	nasdaq stocks
2026-06-04	SPRC	-15.055	nasdaq stocks
2026-06-04	MLAC	-13.152	nasdaq stocks
2026-06-04	RUM	-13.15	nasdaq stocks
2026-06-04	INTG	-11.058	nasdaq stocks
2026-06-04	MLEC	-10.268	nasdaq stocks
2026-06-04	UP	-10.103	nyse stocks
2026-06-04	GMM	-9.692	nasdaq stocks
2026-06-04	CNXU	-9.257	nasdaq stocks
2026-06-04	LMNR	-9.251	nasdaq stocks
2026-06-04	CETX	-8.953	nasdaq stocks
2026-06-04	OCS	-8.86	nasdaq stocks
2026-06-04	BRAI	-8.735	nasdaq stocks
2026-06-04	XE	-8.723	nasdaq stocks
2026-06-04	AIXI	-8.714	nasdaq stocks
2026-06-04	STI	-8.487	nasdaq stocks
2026-06-04	PARK	-8.403	nasdaq stocks
2026-06-04	CELH	-7.991	nasdaq stocks
2026-06-04	LZ	-7.79	nasdaq stocks
2026-06-04	YYAI	-7.539	nasdaq stocks
2026-06-04	HYMC	-7.476	nasdaq stocks
2026-06-04	VBNK	-7.206	nasdaq stocks
2026-06-04	PLAY	-7.143	nasdaq stocks
2026-06-04	EYE	-7.096	nasdaq stocks
2026-06-04	BRCB	-6.857	nasdaq stocks
2026-06-04	QURE	-6.731	nasdaq stocks
2026-06-04	AMPL	-6.731	nasdaq stocks
2026-06-04	AVEX	-6.55	nyse stocks
2026-06-04	OLLI	-6.389	nasdaq stocks
2026-06-04	RGC	-6.382	nasdaq stocks
2026-06-04	UTZ	-6.077	nyse stocks
2026-06-04	BRKR	-6.048	nasdaq stocks
2026-06-04	INTU	-5.925	nasdaq stocks
2026-06-04	XOS	-5.882	nasdaq stocks
2026-06-04	PATK	-5.833	nasdaq stocks
2026-06-04	BLMN	-5.812	nasdaq stocks
2026-06-04	AI	-5.793	nyse stocks
2026-06-04	PHAT	-5.694	nasdaq stocks
2026-06-04	DOCU	-5.649	nasdaq stocks
2026-06-04	WEST	-5.628	nasdaq stocks
2026-06-04	UAMY	-5.473	nysemkt stocks
2026-06-04	NCNO	-5.45	nasdaq stocks
2026-06-04	THO	-5.387	nyse stocks
2026-06-04	PRMB	-5.387	nyse stocks
2026-06-04	AP	-5.304	nyse stocks
2026-06-04	SVV	-5.29	nyse stocks
2026-06-04	XZO	-5.283	nyse stocks
2026-06-04	KLRA	-5.28	nasdaq stocks
2026-06-04	TYRA	-5.263	nasdaq stocks
2026-06-04	ALKT	-5.158	nasdaq stocks
2026-06-04	SHAK	-5.156	nyse stocks
2026-06-04	AMRN	-5.155	nasdaq stocks
2026-06-04	CLW	-5.154	nyse stocks
2026-06-04	RLAY	-5.153	nasdaq stocks
2026-06-04	CGEM	-5.128	nasdaq stocks
2026-06-04	DLTR	-5.125	nasdaq stocks
2026-06-04	BRBR	-5.079	nyse stocks
2026-06-03	CETX	-26.652	nasdaq stocks
2026-06-03	ASTI	-23.392	nasdaq stocks
2026-06-03	OCTV	-21.987	nasdaq stocks
2026-06-03	PIII	-20.439	nasdaq stocks
2026-06-03	VCX	-18.715	nyse stocks
2026-06-03	PICS	-16.851	nasdaq stocks
2026-06-03	MSAI	-16.691	nasdaq stocks
2026-06-03	WOK	-16.016	nasdaq stocks
2026-06-03	LYEL	-15.871	nasdaq stocks
2026-06-03	SMX	-15.485	nasdaq stocks
2026-06-03	CPSH	-14.565	nasdaq stocks
2026-06-03	OLOX	-14.531	nasdaq stocks
2026-06-03	CODX	-13.817	nasdaq stocks
2026-06-03	MSLE	-13.381	nasdaq stocks
2026-06-03	DSP	-13.199	nasdaq stocks
2026-06-03	MLGO	-13.189	nasdaq stocks
2026-06-03	HUBC	-13.118	nasdaq stocks
2026-06-03	BNR	-12.7	nasdaq stocks
2026-06-03	AVEX	-12.662	nyse stocks
2026-06-03	NNE	-11.836	nasdaq stocks
2026-06-03	BKSY	-11.788	nyse stocks
2026-06-03	SUPX	-11.452	nasdaq stocks
2026-06-03	FGNX	-11.347	nasdaq stocks
2026-06-03	RGTIW	-11.3	nasdaq stocks
2026-06-03	HAWK	-11.145	nyse stocks
2026-06-03	XNDU	-10.759	nasdaq stocks
2026-06-03	DXYZ	-10.711	nyse stocks
2026-06-03	SCZM	-10.624	nasdaq stocks
2026-06-03	USAR	-10.593	nasdaq stocks
2026-06-03	LZM	-10.558	nyse stocks
2026-06-03	VIVO	-10.514	nasdaq stocks
2026-06-03	ONDS	-10.378	nasdaq stocks
2026-06-03	FTCI	-10.357	nasdaq stocks
2026-06-03	NNAVW	-10.268	nasdaq stocks
2026-06-03	EOSE	-10.148	nasdaq stocks
2026-06-03	PCLA	-10.13	nasdaq stocks
2026-06-03	AIXI	-9.911	nasdaq stocks
2026-06-03	ZEPP	-9.88	nyse stocks
2026-06-03	EAF	-9.745	nyse stocks
2026-06-03	BRAI	-9.703	nasdaq stocks
2026-06-03	DCBO	-9.698	nasdaq stocks
2026-06-03	SG	-9.694	nyse stocks
2026-06-03	ELMT	-9.68	nasdaq stocks
2026-06-03	PLTA	-9.668	nyse stocks
2026-06-03	SPIR	-9.583	nyse stocks
2026-06-03	AEVA	-9.575	nasdaq stocks
2026-06-03	AMCX	-9.544	nasdaq stocks
2026-06-03	BKKT	-9.543	nyse stocks
2026-06-03	LFVN	-9.498	nasdaq stocks
2026-06-03	PXLW	-9.471	nasdaq stocks
2026-06-03	ISOU	-9.434	nysemkt stocks
2026-06-03	VELO	-9.423	nasdaq stocks
2026-06-03	COMP	-9.405	nyse stocks
2026-06-03	RGTI	-9.281	nasdaq stocks
2026-06-03	OCC	-9.256	nasdaq stocks
2026-06-03	BLZE	-9.247	nasdaq stocks
2026-06-03	UPLD	-9.22	nasdaq stocks
2026-06-03	CD	-9.194	nasdaq stocks
2026-06-03	ATNI	-9.065	nasdaq stocks
2026-06-03	YYAI	-8.99	nasdaq stocks
2026-06-03	JFB	-8.988	nasdaq stocks
2026-06-03	COOK	-8.98	nyse stocks
2026-06-03	CRCL	-8.934	nyse stocks
2026-06-03	PL	-8.932	nyse stocks
2026-06-03	FCEL	-8.861	nasdaq stocks
2026-06-03	LITE	-8.85	nasdaq stocks
2026-06-03	KVHI	-8.804	nasdaq stocks
2026-06-03	TASK	-8.787	nasdaq stocks
2026-06-03	VEEE	-8.749	nasdaq stocks
2026-06-03	SATL	-8.741	nasdaq stocks
2026-06-03	VHC	-8.735	nasdaq stocks
2026-06-03	LUNR	-8.704	nasdaq stocks
2026-06-03	RVI	-8.679	nyse stocks
2026-06-03	AMSC	-8.634	nasdaq stocks
2026-06-03	SMR	-8.603	nyse stocks
2026-06-03	PWRL	-8.591	nasdaq stocks
2026-06-03	CRCO	-8.56	nyse stocks
2026-06-03	LNZA	-8.557	nasdaq stocks
2026-06-03	HQ	-8.557	nasdaq stocks
2026-06-03	APPN	-8.534	nasdaq stocks
2026-06-03	FLNC	-8.518	nasdaq stocks
2026-06-03	SONM	-8.475	nasdaq stocks
2026-06-03	AYA	-8.473	nasdaq stocks
2026-06-03	LTBR	-8.472	nasdaq stocks
2026-06-03	CXDO	-8.3	nasdaq stocks
2026-06-03	NCI	-8.273	nasdaq stocks
2026-06-03	SLON	-8.244	nyse stocks
2026-06-03	FENC	-8.233	nasdaq stocks
2026-06-03	ELVA	-8.211	nasdaq stocks
2026-06-03	AAOI	-8.197	nasdaq stocks
2026-06-03	PANL	-8.176	nasdaq stocks
2026-06-03	LBRDA	-8.155	nasdaq stocks
2026-06-03	EVCM	-8.09	nasdaq stocks
2026-06-03	PRCH	-8.065	nasdaq stocks
2026-06-03	GRDX	-8.062	nasdaq stocks
2026-06-03	STGW	-7.972	nasdaq stocks
2026-06-03	REA	-7.953	nyse stocks
2026-06-03	ASPI	-7.885	nasdaq stocks
2026-06-03	SNOW	-7.842	nyse stocks
2026-06-03	RDNW	-7.816	nasdaq stocks
2026-06-03	IPX	-7.813	nasdaq stocks
2026-06-03	OKLO	-7.805	nyse stocks
2026-06-03	UAMY	-7.761	nysemkt stocks
2026-06-03	XZO	-7.739	nyse stocks
2026-06-03	PDYN	-7.733	nasdaq stocks
2026-06-03	NOW	-7.731	nyse stocks
2026-06-03	LBRDK	-7.683	nasdaq stocks
2026-06-03	TRLV	-7.618	nyse stocks
2026-06-03	ARDT	-7.574	nyse stocks
2026-06-03	UMAC	-7.532	nysemkt stocks
2026-06-03	STEM	-7.48	nyse stocks
2026-06-03	CHTR	-7.435	nasdaq stocks
2026-06-03	SERV	-7.416	nasdaq stocks
2026-06-03	PAYS	-7.405	nasdaq stocks
2026-06-03	ARQQ	-7.4	nasdaq stocks
2026-06-03	INFQ	-7.398	nyse stocks
2026-06-03	CRWV	-7.368	nasdaq stocks
2026-06-03	NXE	-7.347	nyse stocks
2026-06-03	BRZE	-7.335	nasdaq stocks
2026-06-03	LMND	-7.298	nyse stocks
2026-06-03	CRDO	-7.273	nasdaq stocks
2026-06-03	ATOM	-7.238	nasdaq stocks
2026-06-03	NEGG	-7.226	nasdaq stocks
2026-06-03	ASAN	-7.226	nyse stocks
2026-06-03	NKLR	-7.187	nasdaq stocks
2026-06-03	BARK	-7.121	nyse stocks
2026-06-03	QFIN	-7.099	nasdaq stocks
2026-06-03	SKIL	-7.097	nyse stocks
2026-06-03	GPN	-7.055	nyse stocks
2026-06-03	CTGO	-7.018	nysemkt stocks
2026-06-03	UEC	-7.003	nysemkt stocks
2026-06-03	PGY	-6.995	nasdaq stocks
2026-06-03	NAVI	-6.991	nasdaq stocks
2026-06-03	RDCM	-6.971	nasdaq stocks
2026-06-03	VOYG	-6.958	nyse stocks
2026-06-03	MOB	-6.925	nasdaq stocks
2026-06-03	ATLC	-6.867	nasdaq stocks
2026-06-03	DGXX	-6.846	nasdaq stocks
2026-06-03	AEYE	-6.832	nasdaq stocks
2026-06-03	CRTO	-6.821	nasdaq stocks
2026-06-03	PRTH	-6.804	nasdaq stocks
2026-06-03	ASST	-6.768	nasdaq stocks
2026-06-03	LEU	-6.759	nysemkt stocks
2026-06-03	AIIR	-6.757	nasdaq stocks
2026-06-03	REAL	-6.742	nasdaq stocks
2026-06-03	NEWT	-6.711	nasdaq stocks
2026-06-03	DMRC	-6.686	nasdaq stocks
2026-06-03	PD	-6.677	nyse stocks
2026-06-03	NVDB	-6.676	nyse stocks
2026-06-03	SOUN	-6.671	nasdaq stocks
2026-06-03	FTH	-6.64	nasdaq stocks
2026-06-03	LILAV	-6.636	nasdaq stocks
2026-06-03	PURR	-6.588	nasdaq stocks
2026-06-03	QBTS	-6.579	nyse stocks
2026-06-03	CBRS	-6.572	nasdaq stocks
2026-06-03	DXC	-6.531	nyse stocks
2026-06-03	BETA	-6.52	nyse stocks
2026-06-03	ALLT	-6.511	nasdaq stocks
2026-06-03	FBRX	-6.491	nasdaq stocks
2026-06-03	AIRJ	-6.491	nasdaq stocks
2026-06-03	FBYD	-6.473	nasdaq stocks
2026-06-03	RPD	-6.467	nasdaq stocks
2026-06-03	NSYS	-6.444	nasdaq stocks
2026-06-03	KZIA	-6.41	nasdaq stocks
2026-06-03	APLD	-6.385	nasdaq stocks
2026-06-03	BLSH	-6.361	nyse stocks
2026-06-03	BILL	-6.358	nyse stocks
2026-06-03	RELL	-6.356	nasdaq stocks
2026-06-03	WOLF	-6.348	nyse stocks
2026-06-03	AIRG	-6.343	nasdaq stocks
2026-06-03	BETR	-6.341	nasdaq stocks
2026-06-03	SPT	-6.339	nasdaq stocks
2026-06-03	SEAT	-6.337	nasdaq stocks
2026-06-03	SIFY	-6.327	nasdaq stocks
2026-06-03	VCIG	-6.317	nasdaq stocks
2026-06-03	FRMI	-6.308	nasdaq stocks
2026-06-03	AZ	-6.304	nasdaq stocks
2026-06-03	OPAD	-6.237	nyse stocks
2026-06-03	CHA	-6.235	nasdaq stocks
2026-06-03	LAC	-6.216	nyse stocks
2026-06-03	FUBO	-6.214	nyse stocks
2026-06-03	CTEV	-6.198	nyse stocks
2026-06-03	ASM	-6.198	nysemkt stocks
2026-06-03	EFOR	-6.17	nyse stocks
2026-06-03	LPTH	-6.167	nasdaq stocks
2026-06-03	EVTC	-6.154	nyse stocks
2026-06-03	TE	-6.153	nyse stocks
2026-06-03	LVO	-6.138	nasdaq stocks
2026-06-03	NVRI	-6.125	nyse stocks
2026-06-03	NN	-6.098	nasdaq stocks
2026-06-03	MITK	-6.079	nasdaq stocks
2026-06-03	ACVA	-6.068	nyse stocks
2026-06-03	SLDE	-6.036	nasdaq stocks
2026-06-03	PAYP	-6.009	nasdaq stocks
2026-06-03	IMSR	-6.002	nasdaq stocks
2026-06-03	RDVT	-6.001	nasdaq stocks
2026-06-03	WYFI	-5.987	nasdaq stocks
2026-06-03	WSHP	-5.968	nasdaq stocks
2026-06-03	AGBK	-5.964	nasdaq stocks
2026-06-03	RKT	-5.959	nyse stocks
2026-06-03	UUUU	-5.953	nysemkt stocks
2026-06-03	CRML	-5.947	nasdaq stocks
2026-06-03	MNTN	-5.934	nyse stocks
2026-06-03	SHAZ	-5.929	nasdaq stocks
2026-06-03	LZ	-5.91	nasdaq stocks
2026-06-03	OKTA	-5.91	nasdaq stocks
2026-06-03	MSTR	-5.908	nasdaq stocks
2026-06-03	CRSR	-5.902	nasdaq stocks
2026-06-03	MDB	-5.894	nasdaq stocks
2026-06-03	EQX	-5.877	nysemkt stocks
2026-06-03	QUBT	-5.875	nasdaq stocks
2026-06-03	BLKB	-5.865	nasdaq stocks
2026-06-03	IBEX	-5.845	nasdaq stocks
2026-06-03	QTWO	-5.836	nyse stocks
2026-06-03	TBCH	-5.816	nasdaq stocks
2026-06-03	AMBA	-5.803	nasdaq stocks
2026-06-03	AMRC	-5.799	nyse stocks
2026-06-03	XPER	-5.793	nyse stocks
2026-06-03	GRND	-5.786	nyse stocks
2026-06-03	FLY	-5.778	nasdaq stocks
2026-06-03	ORLA	-5.778	nysemkt stocks
2026-06-03	PBFS	-5.774	nasdaq stocks
2026-06-03	GLOO	-5.751	nasdaq stocks
2026-06-03	GRPN	-5.707	nasdaq stocks
2026-06-03	NB	-5.7	nasdaq stocks
2026-06-03	USAS	-5.68	nysemkt stocks
2026-06-03	VERX	-5.642	nasdaq stocks
2026-06-03	AUR	-5.639	nasdaq stocks
2026-06-03	VMET	-5.639	nasdaq stocks
2026-06-03	VIRC	-5.637	nasdaq stocks
2026-06-03	FOUR	-5.634	nyse stocks
2026-06-03	ENTA	-5.616	nasdaq stocks
2026-06-03	WATT	-5.603	nasdaq stocks
2026-06-03	SVM	-5.556	nysemkt stocks
2026-06-03	VWAV	-5.551	nasdaq stocks
2026-06-03	NUS	-5.546	nyse stocks
2026-06-03	MATV	-5.545	nyse stocks
2026-06-03	HUBS	-5.526	nyse stocks
2026-06-03	INBK	-5.508	nasdaq stocks
2026-06-03	GSIT	-5.507	nasdaq stocks
2026-06-03	ABSI	-5.489	nasdaq stocks
2026-06-03	PAR	-5.481	nyse stocks
2026-06-03	DC	-5.479	nysemkt stocks
2026-06-03	JYNT	-5.447	nasdaq stocks
2026-06-03	RDW	-5.41	nyse stocks
2026-06-03	MLYS	-5.4	nasdaq stocks
2026-06-03	RUM	-5.385	nasdaq stocks
2026-06-03	SPCB	-5.38	nasdaq stocks
2026-06-03	SSYS	-5.379	nasdaq stocks
2026-06-03	ASPN	-5.377	nyse stocks
2026-06-03	CCOI	-5.315	nasdaq stocks
2026-06-03	LUMN	-5.308	nyse stocks
2026-06-03	ZS	-5.307	nasdaq stocks
2026-06-03	KRUS	-5.299	nasdaq stocks
2026-06-03	ADUR	-5.295	nasdaq stocks
2026-06-03	IMMR	-5.263	nasdaq stocks
2026-06-03	BOW	-5.259	nyse stocks
2026-06-03	OPTX	-5.253	nasdaq stocks
2026-06-03	PLAB	-5.252	nasdaq stocks
2026-06-03	SGML	-5.25	nasdaq stocks
2026-06-03	GCT	-5.239	nasdaq stocks
2026-06-03	TSAT	-5.224	nasdaq stocks
2026-06-03	KTOS	-5.217	nasdaq stocks
2026-06-03	CUE	-5.21	nasdaq stocks
2026-06-03	PHR	-5.206	nyse stocks
2026-06-03	FWRD	-5.206	nasdaq stocks
2026-06-03	ZETA	-5.195	nyse stocks
2026-06-03	ARX	-5.191	nyse stocks
2026-06-03	GPRK	-5.191	nyse stocks
2026-06-03	CLYM	-5.177	nasdaq stocks
2026-06-03	ACR	-5.169	nyse stocks
2026-06-03	SMHI	-5.145	nyse stocks
2026-06-03	ACIC	-5.134	nasdaq stocks
2026-06-03	MIAX	-5.129	nyse stocks
2026-06-03	NRIX	-5.12	nasdaq stocks
2026-06-03	AGPU	-5.116	nasdaq stocks
2026-06-03	SEDG	-5.103	nasdaq stocks
2026-06-03	MRVL	-5.099	nasdaq stocks
2026-06-03	AMOD	-5.098	nasdaq stocks
2026-06-03	CLFD	-5.089	nasdaq stocks
2026-06-03	ASTS	-5.088	nasdaq stocks
2026-06-03	PLTR	-5.083	nasdaq stocks
2026-06-03	FMC	-5.077	nyse stocks
2026-06-03	MH	-5.054	nyse stocks
2026-06-03	WAY	-5.034	nasdaq stocks
2026-06-03	PWP	-5.025	nasdaq stocks
2026-06-02	LFVN	-26.558	nasdaq stocks
2026-06-02	FTH	-23.698	nasdaq stocks
2026-06-02	PCLA	-19.57	nasdaq stocks
2026-06-02	VLGEA	-18.882	nasdaq stocks
2026-06-02	PWRL	-18.18	nasdaq stocks
2026-06-02	XXII	-17.247	nasdaq stocks
2026-06-02	VCX	-16.336	nyse stocks
2026-06-02	YSWY	-16.2	nasdaq stocks
2026-06-02	BRAI	-16.0	nasdaq stocks
2026-06-02	PRAX	-15.938	nasdaq stocks
2026-06-02	MNTS	-14.427	nasdaq stocks
2026-06-02	OLMA	-14.412	nasdaq stocks
2026-06-02	CODX	-13.454	nasdaq stocks
2026-06-02	LEGT	-13.273	nysemkt stocks
2026-06-02	LYEL	-13.178	nasdaq stocks
2026-06-02	RVMDW	-12.889	nasdaq stocks
2026-06-02	PDC	-12.605	nasdaq stocks
2026-06-02	SPRC	-12.349	nasdaq stocks
2026-06-02	STRO	-12.343	nasdaq stocks
2026-06-02	KRRO	-11.93	nasdaq stocks
2026-06-02	TRAX	-11.501	nasdaq stocks
2026-06-02	OCS	-11.311	nasdaq stocks
2026-06-02	ERNA	-11.068	nasdaq stocks
2026-06-02	HPE	-10.958	nyse stocks
2026-06-02	CBIO	-10.829	nasdaq stocks
2026-06-02	GLSI	-10.624	nasdaq stocks
2026-06-02	NDRA	-10.32	nasdaq stocks
2026-06-02	YYAI	-10.31	nasdaq stocks
2026-06-02	RVI	-10.049	nyse stocks
2026-06-02	MOMO	-10.0	nasdaq stocks
2026-06-02	SG	-9.691	nyse stocks
2026-06-02	GMRS	-9.625	nyse stocks
2026-06-02	BHVN	-9.554	nyse stocks
2026-06-02	EVMN	-9.498	nyse stocks
2026-06-02	SPAI	-9.422	nasdaq stocks
2026-06-02	AVTX	-9.391	nasdaq stocks
2026-06-02	SION	-9.299	nasdaq stocks
2026-06-02	VERA	-9.292	nasdaq stocks
2026-06-02	AVAH	-9.27	nasdaq stocks
2026-06-02	PLTA	-9.086	nyse stocks
2026-06-02	IMMX	-9.076	nasdaq stocks
2026-06-02	ASMB	-9.067	nasdaq stocks
2026-06-02	UPB	-9.045	nasdaq stocks
2026-06-02	IMTX	-8.644	nasdaq stocks
2026-06-02	CTRN	-8.612	nasdaq stocks
2026-06-02	KRUS	-8.608	nasdaq stocks
2026-06-02	MPLT	-8.592	nasdaq stocks
2026-06-02	SLMT	-8.45	nasdaq stocks
2026-06-02	KOD	-8.372	nasdaq stocks
2026-06-02	XNET	-8.305	nasdaq stocks
2026-06-02	CRWV	-8.203	nasdaq stocks
2026-06-02	CARL	-8.123	nasdaq stocks
2026-06-02	CEPT	-8.106	nasdaq stocks
2026-06-02	GLUE	-7.94	nasdaq stocks
2026-06-02	EVCM	-7.921	nasdaq stocks
2026-06-02	KYMR	-7.882	nasdaq stocks
2026-06-02	WVE	-7.861	nasdaq stocks
2026-06-02	UNCY	-7.854	nasdaq stocks
2026-06-02	DTIL	-7.81	nasdaq stocks
2026-06-02	RGNX	-7.779	nasdaq stocks
2026-06-02	FATN	-7.67	nasdaq stocks
2026-06-02	DRTS	-7.653	nasdaq stocks
2026-06-02	SRPT	-7.642	nasdaq stocks
2026-06-02	BLTE	-7.582	nasdaq stocks
2026-06-02	EIKN	-7.563	nasdaq stocks
2026-06-02	SUJA	-7.549	nasdaq stocks
2026-06-02	ARTV	-7.537	nasdaq stocks
2026-06-02	TDIC	-7.535	nasdaq stocks
2026-06-02	HPQ	-7.492	nyse stocks
2026-06-02	CBOE	-7.421	nyse stocks
2026-06-02	DNTH	-7.385	nasdaq stocks
2026-06-02	TRI	-7.371	nasdaq stocks
2026-06-02	FLYW	-7.37	nasdaq stocks
2026-06-02	LCID	-7.357	nasdaq stocks
2026-06-02	UXRP	-7.236	nyse stocks
2026-06-02	RNAC	-7.101	nasdaq stocks
2026-06-02	ARVN	-7.093	nasdaq stocks
2026-06-02	MIAX	-7.06	nyse stocks
2026-06-02	LIFE	-6.966	nasdaq stocks
2026-06-02	CERT	-6.954	nasdaq stocks
2026-06-02	PAY	-6.875	nyse stocks
2026-06-02	GENB	-6.838	nasdaq stocks
2026-06-02	SLS	-6.816	nasdaq stocks
2026-06-02	SLDB	-6.799	nasdaq stocks
2026-06-02	PSFE	-6.758	nyse stocks
2026-06-02	DYN	-6.735	nasdaq stocks
2026-06-02	TENX	-6.723	nasdaq stocks
2026-06-02	GRDX	-6.715	nasdaq stocks
2026-06-02	JBIO	-6.681	nasdaq stocks
2026-06-02	EWTX	-6.665	nasdaq stocks
2026-06-02	DXYZ	-6.66	nyse stocks
2026-06-02	DELL	-6.608	nyse stocks
2026-06-02	OSCR	-6.584	nyse stocks
2026-06-02	ARQQ	-6.522	nasdaq stocks
2026-06-02	ABVX	-6.507	nasdaq stocks
2026-06-02	GRAL	-6.484	nasdaq stocks
2026-06-02	ECOR	-6.436	nasdaq stocks
2026-06-02	TTD	-6.436	nasdaq stocks
2026-06-02	AIXI	-6.427	nasdaq stocks
2026-06-02	ACET	-6.351	nasdaq stocks
2026-06-02	SNEX	-6.322	nasdaq stocks
2026-06-02	WEN	-6.299	nasdaq stocks
2026-06-02	ODD	-6.286	nasdaq stocks
2026-06-02	BRCB	-6.274	nasdaq stocks
2026-06-02	HAWK	-6.252	nyse stocks
2026-06-02	AIOS	-6.234	nasdaq stocks
2026-06-02	PTCT	-6.226	nasdaq stocks
2026-06-02	COOK	-6.164	nyse stocks
2026-06-02	DG	-6.163	nyse stocks
2026-06-02	RVMD	-6.159	nasdaq stocks
2026-06-02	CMPS	-6.135	nasdaq stocks
2026-06-02	FVRR	-6.106	nyse stocks
2026-06-02	DUKR	-6.077	nasdaq stocks
2026-06-02	AUGO	-6.043	nasdaq stocks
2026-06-02	NKTR	-6.033	nasdaq stocks
2026-06-02	AGIO	-6.028	nasdaq stocks
2026-06-02	MLYS	-6.026	nasdaq stocks
2026-06-02	WEST	-5.94	nasdaq stocks
2026-06-02	KPTI	-5.912	nasdaq stocks
2026-06-02	OCUL	-5.889	nasdaq stocks
2026-06-02	OTLY	-5.886	nasdaq stocks
2026-06-02	GRRR	-5.872	nasdaq stocks
2026-06-02	GMM	-5.869	nasdaq stocks
2026-06-02	GRND	-5.868	nyse stocks
2026-06-02	ANRO	-5.862	nyse stocks
2026-06-02	DMRA	-5.815	nasdaq stocks
2026-06-02	KMTS	-5.706	nasdaq stocks
2026-06-02	RLAY	-5.706	nasdaq stocks
2026-06-02	BHC	-5.65	nyse stocks
2026-06-02	BMGL	-5.628	nasdaq stocks
2026-06-02	DUOL	-5.622	nasdaq stocks
2026-06-02	RLMD	-5.588	nasdaq stocks
2026-06-02	AGL	-5.573	nyse stocks
2026-06-02	DAO	-5.533	nyse stocks
2026-06-02	AVLN	-5.529	nasdaq stocks
2026-06-02	FWRG	-5.52	nasdaq stocks
2026-06-02	PVLA	-5.488	nasdaq stocks
2026-06-02	WOK	-5.455	nasdaq stocks
2026-06-02	PPLI	-5.428	nasdaq stocks
2026-06-02	IMVT	-5.416	nasdaq stocks
2026-06-02	UP	-5.393	nyse stocks
2026-06-02	FBRX	-5.388	nasdaq stocks
2026-06-02	CGON	-5.371	nasdaq stocks
2026-06-02	SUPX	-5.359	nasdaq stocks
2026-06-02	PZZA	-5.357	nasdaq stocks
2026-06-02	TNGX	-5.328	nasdaq stocks
2026-06-02	BFAM	-5.293	nyse stocks
2026-06-02	BRUN	-5.292	nasdaq stocks
2026-06-02	VKTX	-5.275	nasdaq stocks
2026-06-02	LQDA	-5.251	nasdaq stocks
2026-06-02	AURA	-5.151	nasdaq stocks
2026-06-02	MIRM	-5.126	nasdaq stocks
2026-06-02	APPS	-5.11	nasdaq stocks
2026-06-02	IMNM	-5.108	nasdaq stocks
2026-06-02	OESX	-5.105	nasdaq stocks
2026-06-02	DMRC	-5.098	nasdaq stocks
2026-06-02	ACHV	-5.094	nasdaq stocks
2026-06-02	CSR	-5.093	nyse stocks
2026-06-02	IMDX	-5.079	nasdaq stocks
2026-06-02	DIN	-5.042	nyse stocks
2026-06-02	FNKO	-5.018	nasdaq stocks
2026-06-02	TMCR	-5.007	nasdaq stocks
2026-06-01	CRMT	-42.881	nasdaq stocks
2026-06-01	QNTM	-21.119	nasdaq stocks
2026-06-01	MTC	-20.092	nasdaq stocks
2026-06-01	VCIG	-18.241	nasdaq stocks
2026-06-01	SOC	-16.065	nyse stocks
2026-06-01	NUVL	-15.709	nasdaq stocks
2026-06-01	NAKA	-15.372	nasdaq stocks
2026-06-01	FATN	-15.298	nasdaq stocks
2026-06-01	PSNY	-15.128	nasdaq stocks
2026-06-01	ASTC	-13.659	nasdaq stocks
2026-06-01	MB	-13.608	nasdaq stocks
2026-06-01	AKAN	-13.452	nasdaq stocks
2026-06-01	ALHC	-12.844	nasdaq stocks
2026-06-01	AKTX	-12.685	nasdaq stocks
2026-06-01	ERNA	-11.969	nasdaq stocks
2026-06-01	BOT	-11.154	nasdaq stocks
2026-06-01	VSECU	-10.971	nasdaq stocks
2026-06-01	MRLN	-10.918	nasdaq stocks
2026-06-01	DRTS	-10.839	nasdaq stocks
2026-06-01	DCOY	-10.653	nasdaq stocks
2026-06-01	NNNN	-10.519	nasdaq stocks
2026-06-01	LUNR	-10.478	nasdaq stocks
2026-06-01	NNAVW	-10.193	nasdaq stocks
2026-06-01	DUKR	-10.141	nasdaq stocks
2026-06-01	RJET	-10.123	nasdaq stocks
2026-06-01	BUUU	-9.907	nasdaq stocks
2026-06-01	VSAT	-9.76	nasdaq stocks
2026-06-01	ZEPP	-9.758	nyse stocks
2026-06-01	KURA	-9.65	nasdaq stocks
2026-06-01	SUJA	-9.607	nasdaq stocks
2026-06-01	MATV	-9.08	nyse stocks
2026-06-01	CODX	-8.986	nasdaq stocks
2026-06-01	TYRA	-8.876	nasdaq stocks
2026-06-01	HYLN	-8.759	nysemkt stocks
2026-06-01	FULC	-8.689	nasdaq stocks
2026-06-01	RDW	-8.673	nyse stocks
2026-06-01	AMWL	-8.629	nyse stocks
2026-06-01	KRMN	-8.605	nyse stocks
2026-06-01	JBIO	-8.403	nasdaq stocks
2026-06-01	CBOE	-8.386	nyse stocks
