ticker  potential_gain  volatility      body_pct  daily_range   vol_ma    vol_ratio   volume  upper_wick  lower_wick  return_1  return_5  minutes_after_open  target_return    Score
  AMPG        0.001927    0.005467  0.000000e+00     0.000000 0.004975 3.489275e+05   1736.0    0.000000    0.000000  0.002576  0.000643                  92       0.001927 0.005551
    ON        0.007962    0.003477 -1.770892e-03     0.360001 0.003116 4.331432e+06  13496.0    0.034996    0.110001 -0.002100 -0.000907                  47       0.007962 0.005544
  MRVL        0.003464    0.003355  1.433751e-03     1.389801 0.002848 2.860660e+07  81477.0    0.509888    0.474915  0.001345 -0.000353                  87       0.003464 0.005523
  SNDK        0.003252    0.001894 -1.242414e-03     4.359985 0.002378 6.396715e+06  15209.0    0.635010    1.234985 -0.001242  0.001504                  90       0.003252 0.005521
  MRVL        0.003884    0.003105  1.885297e-03     0.980011 0.003472 1.519965e+07  52767.0    0.295013    0.140015  0.002475  0.002197                  43       0.003884 0.005520
   ARM        0.004576    0.002406 -1.709770e-03     1.494995 0.002202 1.189232e+07  26186.0    0.600006    0.255005 -0.002882  0.003518                  82       0.004576 0.005514
  CRDO        0.001442    0.002745  5.219291e-03     1.889893 0.003836 1.578505e+07  60558.0    0.019897    0.429993  0.004455  0.019726                  31       0.001442 0.005509
  TSEM        0.004903    0.002761 -1.540400e-03     0.454987 0.002887 4.544384e+05   1312.0    0.005005    0.000000 -0.000377 -0.000137                  46       0.004903 0.005499
   STM        0.002675    0.001879 -8.909502e-04     0.139999 0.001719 1.576490e+07  27093.0    0.040001    0.035004 -0.000617 -0.001985                  70       0.002675 0.005493
   ARM        0.003475    0.002125  3.891210e-03     2.299988 0.002250 1.162624e+07  26164.0    0.000000    0.850006  0.003864  0.004215                  80       0.003475 0.005491
    ON        0.005845    0.003445  4.549176e-03     0.599998 0.003150 5.106487e+06  16086.0    0.010002    0.040001  0.005381  0.001402                  46       0.005845 0.005490
  CRDO        0.004369    0.004356  5.303571e-04     1.250000 0.004029 5.755868e+06  23193.0    0.975006    0.130005 -0.000256  0.000585                  54       0.004369 0.005473
  BTGO        0.002747    0.001881  1.834904e-03     0.010000 0.002582 7.636502e+05   1972.0    0.000000    0.000000 -0.001828 -0.003668                 102       0.002747 0.005460
   ARM        0.001204    0.001977  2.292040e-03     1.169006 0.002145 8.617309e+06  18488.0    0.000000    0.313995  0.001876  0.000187                  97       0.001204 0.005436
  VELO        0.000000    0.003788  3.897340e-03     0.085001 0.003985 1.038883e+06   4140.0    0.000000    0.000000  0.002978  0.003667                  90       0.000000 0.005434
  SNDK        0.003643    0.002131  1.243487e-03     5.719971 0.002421 5.369533e+06  12997.0    1.364990    1.869995  0.001544  0.001843                  87       0.003643 0.005430
  MRVL        0.003922    0.002833 -3.240518e-03     1.350006 0.002683 2.471812e+07  66324.0    0.190002    0.240021 -0.003907  0.003438                  82       0.003922 0.005418
  AAOI        0.002951    0.003502  2.392610e-03     0.689896 0.002235 1.219864e+07  27262.0    0.318802    0.000000  0.001166 -0.000122                  86       0.002951 0.005409
  AXTI        0.008728    0.003440  7.885327e-04     0.278999 0.003387 2.082370e+06   7054.0    0.139999    0.074005  0.000728  0.000121                  89       0.008728 0.005398
  LRCX        0.002180    0.002925 -2.042082e-03     0.854919 0.002321 8.185163e+06  19000.0    0.049927    0.040009 -0.002069  0.001299                  54       0.002180 0.005397
  BTGO        0.002634    0.003671 -2.626947e-03     0.030000 0.004591 5.591091e+05   2567.0    0.000000    0.015000 -0.002242  0.004409                  45       0.002634 0.005389
  MRVL        0.002240    0.003118  2.314916e-03     1.170013 0.003463 3.197028e+07 110716.0    0.410004    0.090027  0.001640  0.000759                  44       0.002240 0.005387
  FLNC        0.007804    0.003509 -4.218527e-03     0.115002 0.005040 9.736570e+06  49073.0    0.020000    0.000000 -0.004219  0.001116                  45       0.007804 0.005385
    ON        0.007047    0.002644  6.186336e-04     0.389999 0.003505 3.920882e+06  13743.0    0.144997    0.170006  0.000206  0.002107                  42       0.007047 0.005384
  LRCX        0.006366    0.002373  1.543574e-03     0.830017 0.002749 8.366318e+06  23003.0    0.195007    0.059998  0.001544 -0.000496                  46       0.006366 0.005377
  AXTI        0.003921    0.003648 -1.353021e-03     0.324997 0.003593 3.642057e+06  13086.0    0.212700    0.000000 -0.000060  0.002722                  91       0.003921 0.005375
  AAOI        0.000911    0.004240  4.162936e-03     0.880005 0.003439 5.541981e+06  19058.0    0.145004    0.075195  0.003563  0.009643                  50       0.000911 0.005373
   STM        0.001581    0.001233  8.257216e-04     0.169205 0.001382 1.502449e+07  20769.0    0.029198    0.080002  0.000826 -0.003700                  97       0.001581 0.005359
    ON        0.002532    0.003352  8.174441e-04     0.589996 0.003123 9.069642e+06  28328.0    0.309998    0.179993  0.000245  0.015173                  32       0.002532 0.005353
    MU        0.001444    0.002307  2.345231e-03     3.599976 0.002618 5.692315e+07 149050.0    0.890015    0.150024  0.002524  0.008982                  81       0.001444 0.005344
  CRDO        0.002628    0.002792  3.653333e-05     1.255005 0.002914 5.795584e+06  16886.0    0.720001    0.524994 -0.000037  0.013539                  67       0.002628 0.005340
  LRCX        0.003355    0.003080  5.138178e-03     2.208984 0.003157 8.965002e+06  28303.0    0.058990    0.230011  0.004359  0.015877                  31       0.003355 0.005338
   STM        0.002263    0.001562 -4.797263e-04     0.120003 0.001690 1.253830e+07  21186.0    0.050003    0.035004 -0.000343 -0.001438                  73       0.002263 0.005320
   STM        0.005567    0.001921 -1.085065e-03     0.230003 0.002040 9.552817e+06  19487.0    0.139999    0.010002 -0.000950  0.001224                  40       0.005567 0.005320
  LRCX        0.005368    0.002352  9.226746e-04     0.850006 0.002021 6.606250e+06  13354.0    0.170013    0.339996  0.000299 -0.000379                  84       0.005368 0.005320
   ARM        0.004037    0.003355  1.917197e-03     1.005005 0.004099 9.030572e+06  37019.0    0.000000    0.274994  0.001523  0.000715                  46       0.004037 0.005317
    ON        0.001674    0.003478 -7.110217e-04     0.360001 0.003108 5.219871e+06  16225.0    0.115005    0.159996 -0.000836 -0.000321                  69       0.001674 0.005307
  AXTI        0.007765    0.003030  4.151288e-04     0.385002 0.004340 2.637679e+06  11447.0    0.000000    0.349998 -0.001420  0.000770                  49       0.007765 0.005302
  MRVL        0.002065    0.003171 -2.823917e-04     0.859985 0.003332 1.921832e+07  64038.0    0.504974    0.274994 -0.000529  0.002743                  91       0.002065 0.005299
  FLNC        0.004243    0.003086 -4.225093e-03     0.095001 0.003717 4.626437e+06  17195.0    0.000000    0.000000 -0.004889 -0.000446                  68       0.004243 0.005292
  LRCX        0.003126    0.002424  2.168726e-03     0.829987 0.002948 5.457181e+06  16087.0    0.000000    0.019989  0.001311  0.000615                  44       0.003126 0.005282
  TSEM        0.005519    0.002770  3.431292e-05     0.290009 0.003113 1.746337e+06   5437.0    0.269989    0.010010  0.002871  0.004648                  43       0.005519 0.005279
  FLNC        0.006233    0.003495 -8.897001e-04     0.050001 0.004436 4.470412e+06  19831.0    0.005001    0.025000 -0.000667  0.000891                  48       0.006233 0.005275
    ON        0.003693    0.002388  2.904353e-03     0.610001 0.002554 3.152519e+06   8050.0    0.160004    0.105003  0.002187  0.002862                  87       0.003693 0.005273
  AMPG        0.000627    0.004195  5.497148e-03     0.048600 0.004444 2.774486e+05   1233.0    0.005000    0.000000 -0.002502  0.004408                  67       0.000627 0.005272
  AMPG        0.002571    0.002182 -2.564100e-03     0.020000 0.003150 4.670399e+05   1471.0    0.000000    0.000000 -0.002564 -0.001924                 101       0.002571 0.005267
  PURR        0.009379    0.002496  0.000000e+00     0.010000 0.002222 1.872675e+06   4162.0    0.005000    0.005000 -0.000586  0.001174                  84       0.009379 0.005267
  AXTI        0.009463    0.003448 -2.118553e-03     0.295006 0.003297 4.302942e+06  14185.0    0.000000    0.120003 -0.002783  0.003470                  88       0.009463 0.005263
  PURR        0.000592    0.003031  5.920799e-04     0.024899 0.002867 1.056138e+07  30280.0    0.005000    0.014899  0.000000 -0.008798                 105       0.000592 0.005252
  BTGO        0.004624    0.002182  1.801463e-03     0.019800 0.002484 1.762572e+06   4379.0    0.000000    0.010000  0.001801 -0.003693                 104       0.004624 0.005250
  AMPG        0.000625    0.004415  1.879683e-03     0.021000 0.004565 2.946029e+06  13448.0    0.005000    0.001000  0.010746  0.008197                  66       0.000625 0.005239
  PURR        0.000000    0.004026  3.458182e-03     0.030000 0.002928 4.603254e+06  13480.0    0.000000    0.000000  0.004037  0.003458                  53       0.000000 0.005233
  VELO        0.002978    0.003637  1.834863e-05     0.030001 0.003934 1.917430e+06   7544.0    0.020000    0.009600 -0.000458  0.001836                  89       0.002978 0.005233
  PURR        0.001728    0.003990 -1.725059e-03     0.020000 0.003037 3.046133e+06   9251.0    0.000000    0.005000 -0.002872  0.000000                  54       0.001728 0.005231
   STM        0.004450    0.001456  4.794305e-04     0.139999 0.001878 1.356389e+07  25476.0    0.020004    0.084999  0.000274 -0.001777                  65       0.004450 0.005231
  LRCX        0.003212    0.003037  1.405452e-03     1.199982 0.002579 8.274480e+06  21339.0    0.244995    0.434998  0.001487  0.000594                  70       0.003212 0.005228
  FLNC        0.003114    0.003639 -1.332771e-03     0.060001 0.003552 1.116481e+07  39658.0    0.020000    0.010000 -0.001111 -0.000445                  55       0.003114 0.005225
  BTGO        0.001761    0.003405  0.000000e+00     0.016000 0.004265 4.102956e+05   1750.0    0.010000    0.006000  0.000000  0.000000                  47       0.001761 0.005217
  AAOI        0.003971    0.002826  3.732264e-03     0.829987 0.003237 1.708284e+07  55289.0    0.119995    0.119995  0.003542 -0.000252                  44       0.003971 0.005211
   ARM        0.002891    0.002004 -2.882320e-03     1.079803 0.002257 5.381254e+06  12147.0    0.000000    0.000000 -0.002243  0.001647                  94       0.002891 0.005190
  FCEL        0.003916    0.003394 -1.737659e-03     0.110001 0.003953 3.318434e+06  13117.0    0.049999    0.020000 -0.001738  0.001525                  95       0.003916 0.005185
    ON        0.003458    0.003564 -3.078186e-03     0.485001 0.003205 3.066810e+06   9829.0    0.000000    0.110001 -0.003119  0.002104                  52       0.003458 0.005175
  MRVL        0.001463    0.003496  9.061036e-04     0.880005 0.003093 2.325824e+07  71942.0    0.420013    0.200012 -0.000278  0.014376                  67       0.001463 0.005153
    MU        0.005232    0.002124  3.285616e-03     4.609985 0.002681 8.830159e+07 236778.0    0.854980    0.089966  0.003438  0.014573                  48       0.005232 0.005152
  BTGO        0.002558    0.004089 -1.790729e-03     0.014400 0.003650 9.603102e+05   3505.0    0.004300    0.000000  0.000000  0.001779                  68       0.002558 0.005150
  LRCX        0.002894    0.002104 -5.414196e-05     1.289795 0.002403 5.091033e+06  12236.0    1.049896    0.219879 -0.000249  0.001815                  91       0.002894 0.005149
  VELO        0.007531    0.003282  4.566315e-04     0.059999 0.004618 1.746270e+06   8065.0    0.000000    0.049999  0.000000  0.001142                  80       0.007531 0.005145
  AMPG        0.000000    0.002028  3.854771e-04     0.013800 0.002806 9.655481e+05   2709.0    0.000000    0.010800  0.000643 -0.001283                 102       0.000000 0.005142
  AAOI        0.002897    0.002776 -5.813717e-04     0.448196 0.003553 5.141418e+06  18266.0    0.358200    0.000000 -0.001452  0.000387                  93       0.002897 0.005134
  MRVL        0.004718    0.003366  4.851213e-04     0.849915 0.003146 1.987796e+07  62531.0    0.342896    0.370026  0.000485  0.003737                  89       0.004718 0.005120
  PURR        0.005254    0.003245 -4.648456e-03     0.040000 0.003583 2.065107e+06   7400.0    0.000000    0.000000 -0.005226  0.002340                  68       0.005254 0.005117
   STM        0.005157    0.001538  4.073154e-04     0.190002 0.001951 1.629405e+07  31790.0    0.110001    0.050003  0.000407  0.000271                  41       0.005157 0.005117
  FLNC        0.001789    0.002496 -1.562514e-03     0.040001 0.002646 7.479413e+06  19792.0    0.005001    0.000101 -0.001563 -0.000444                  94       0.001789 0.005116
  PURR        0.006429    0.003046 -2.332304e-03     0.035000 0.003456 9.157614e+06  31646.0    0.010000    0.005000 -0.001167  0.001170                  69       0.006429 0.005098
  LRCX        0.002812    0.002425  2.548606e-03     1.664978 0.002058 8.508548e+06  17508.0    0.595001    0.129974  0.001897  0.001205                  87       0.002812 0.005098
    ON        0.009200    0.002757  0.000000e+00     0.249901 0.002490 7.483663e+06  18636.0    0.149895    0.100006 -0.000042  0.000084                  84       0.009200 0.005086
   STM        0.002057    0.001883 -1.369279e-03     0.154999 0.001715 2.268668e+07  38900.0    0.035004    0.019997 -0.001232 -0.001096                  69       0.002057 0.005074
  CRDO        0.002883    0.003277  3.479261e-03     1.740021 0.004244 7.106540e+06  30157.0    0.790009    0.000000  0.002323  0.003810                  50       0.002883 0.005067
   STM        0.003800    0.002052 -3.785302e-03     0.290001 0.001487 1.932555e+07  28741.0    0.000000    0.010002 -0.003785 -0.000949                  52       0.003800 0.005058
  LRCX        0.000564    0.002552  8.857431e-04     1.119904 0.002517 4.325670e+06  10887.0    0.210083    0.579926  0.001719  0.008263                  67       0.000564 0.005058
  AMPG        0.003861    0.002104 -3.207196e-03     0.025000 0.004157 4.585232e+05   1906.0    0.000000    0.000000 -0.003207 -0.001285                  98       0.003861 0.005050
    MU        0.001462    0.002635  2.694351e-03     3.989990 0.002850 3.686426e+07 105052.0    0.900024    0.150024  0.002667  0.005597                  91       0.001462 0.005024
  SNDK        0.001614    0.001930  9.585136e-04     6.699829 0.002305 8.441729e+06  19461.0    2.760010    2.019897  0.001636  0.003574                  91       0.001614 0.005010
  BTGO        0.001770    0.003888 -1.766741e-03     0.010000 0.003738 7.487644e+05   2799.0    0.000000    0.000000 -0.001767  0.008029                  66       0.001770 0.005008
    ON        0.009157    0.003014 -2.986342e-03     0.439896 0.002493 6.209382e+06  15479.0    0.000000    0.084999 -0.002568  0.003260                  83       0.009157 0.005004
   ARM        0.006554    0.002474  5.548738e-04     0.869995 0.002367 6.502891e+06  15394.0    0.104095    0.559082  0.001251  0.002112                  89       0.006554 0.005003
  VELO        0.002289    0.002737 -2.284113e-03     0.049999 0.003847 4.764676e+05   1833.0    0.000000    0.000000 -0.002512  0.000000                  91       0.002289 0.004985
  AXTI        0.005322    0.003416 -1.122216e-03     0.264999 0.004787 4.687028e+06  22435.0    0.099998    0.070000 -0.000768  0.004993                  47       0.005322 0.004985
  BTGO        0.002558    0.004136 -1.773006e-03     0.010000 0.003696 2.207615e+05    816.0    0.000000    0.000000 -0.003540  0.001779                  67       0.002558 0.004983
  FCEL        0.003258    0.003318 -3.031602e-03     0.074999 0.004040 2.887087e+06  11664.0    0.004999    0.000000 -0.001735  0.003050                  94       0.003258 0.004970
   STM        0.004816    0.001551  8.827056e-04     0.144997 0.001904 1.171508e+07  22305.0    0.044998    0.034996  0.000339  0.001087                  42       0.004816 0.004968
  AXTI        0.006333    0.003217 -1.064317e-03     0.220001 0.004556 3.276947e+06  14931.0    0.095001    0.034996 -0.001005  0.001541                  48       0.006333 0.004959
  PURR        0.008787    0.002569 -1.170302e-03     0.025001 0.002229 5.090567e+06  11346.0    0.005000    0.010000 -0.001754  0.003527                  83       0.008787 0.004949
  MRVL        0.001184    0.003578  8.407132e-03     2.829987 0.003086 4.437036e+07 136922.0    0.290100    0.144989  0.008407  0.011763                  66       0.001184 0.004945
  LRCX        0.004432    0.001522  2.818292e-03     1.781403 0.002234 1.058374e+07  23640.0    0.251404    0.490021  0.002927  0.001109                  80       0.004432 0.004938
  MRVL        0.001535    0.003468  2.529081e-03     1.279877 0.003279 1.972100e+07  64672.0    0.334900    0.229980  0.003178  0.006141                  90       0.001535 0.004929
  VELO        0.007577    0.003463  7.430800e-03     0.165001 0.004663 1.402665e+06   6540.0    0.000000    0.000000  0.007431  0.006298                  65       0.007577 0.004924
  LRCX        0.002284    0.002697  5.539243e-03     2.709991 0.002535 7.345343e+06  18621.0    0.659973    0.000000  0.005023  0.003127                  66       0.002284 0.004913
  CRDO        0.009369    0.002145  2.430863e-03     0.975006 0.003087 5.508636e+06  17004.0    0.000000    0.315002  0.001933  0.004466                  65       0.009369 0.004899
  BTGO        0.009813    0.003333  5.110747e-03     0.050000 0.004183 4.652148e+06  19462.0    0.005000    0.016500  0.007930  0.002683                  61       0.009813 0.004898
   STM        0.001962    0.002427  3.461814e-03     0.305000 0.002496 1.553908e+07  38792.0    0.019997    0.030006  0.003326  0.008597                  31       0.001962 0.004886
  AXTI        0.001077    0.003509  3.542458e-03     0.385002 0.004031 1.421089e+06   5729.0    0.090004    0.000000  0.005172  0.007110                  66       0.001077 0.004879
  AAOI        0.002281    0.001449  7.396773e-04     0.714996 0.002392 1.411610e+07  33763.0    0.130005    0.470001  0.000804  0.001126                  80       0.002281 0.004877
  LRCX        0.005390    0.001342  5.692270e-04     0.430023 0.002075 5.627394e+06  11679.0    0.220001    0.000000  0.000813 -0.000623                  94       0.005390 0.004877
   STM        0.005505    0.001627 -2.197144e-03     0.200005 0.001333 1.511337e+07  20152.0    0.010002    0.030006 -0.002197  0.000275                  83       0.005505 0.004872
  FCEL        0.003465    0.003497 -1.082938e-03     0.089901 0.004132 9.449171e+05   3904.0    0.054901    0.010000 -0.001053  0.004355                  93       0.003465 0.004870
  SNDK        0.000870    0.001839  1.990729e-03     6.219971 0.002071 8.109091e+06  16793.0    1.744995    0.490967  0.002512  0.000554                  94       0.000870 0.004864
  PURR        0.001170    0.002815  1.758540e-03     0.025001 0.002744 1.372395e+07  37663.0    0.010000    0.000000  0.003523 -0.001752                  99       0.001170 0.004855
    ON        0.004959    0.002489 -1.782779e-03     0.519997 0.002632 5.426801e+06  14283.0    0.077499    0.230003 -0.001259  0.004178                  88       0.004959 0.004845
  PURR        0.000539    0.003174  5.763711e-03     0.059700 0.002698 1.865591e+07  50329.0    0.004700    0.005000  0.005648 -0.000573                  51       0.000539 0.004839
  PURR        0.005254    0.002746 -1.166207e-03     0.025001 0.002554 4.611587e+06  11776.0    0.015000    0.000000 -0.001748  0.002927                  91       0.005254 0.004831
  CRDO        0.002591    0.002786  6.889962e-03     2.065002 0.002999 5.020408e+06  15055.0    0.190002    0.000000  0.006760  0.010361                  66       0.002591 0.004819
   STM        0.003523    0.002059 -1.217977e-03     0.339996 0.002481 1.838096e+07  45604.0    0.059998    0.190002 -0.001488  0.004765                  33       0.003523 0.004811
  FLNC        0.005835    0.002337  2.925975e-03     0.080000 0.002733 6.613619e+06  18072.0    0.000000    0.014999  0.002700 -0.000449                  76       0.005835 0.004810
  MRVL        0.002435    0.001896  4.868325e-04     0.779999 0.003043 1.590551e+07  48397.0    0.497589    0.144989  0.000965 -0.000406                  94       0.002435 0.004808
   ARM        0.000988    0.001799  7.618280e-04     1.050018 0.002285 4.097341e+06   9361.0    0.369995    0.395020  0.001525  0.005155                  93       0.000988 0.004807
  BTGO        0.007117    0.003376 -1.776240e-03     0.010000 0.003918 1.594382e+06   6246.0    0.000000    0.000000  0.000000  0.004935                  63       0.007117 0.004803
    ON        0.006566    0.002935 -2.853994e-03     0.369995 0.002475 9.252393e+06  22904.0    0.000000    0.029999 -0.003356  0.006951                  82       0.006566 0.004796
   STM        0.003795    0.001318 -5.418710e-04     0.150002 0.001472 1.778137e+07  26171.0    0.000000    0.110001 -0.000677 -0.001218                  49       0.003795 0.004795
   ARM        0.001915    0.002597  3.174949e-03     1.700012 0.002722 6.773876e+06  18436.0    0.510010    0.000000  0.003871  0.001652                  66       0.001915 0.004791
  AXTI        0.004952    0.002841 -1.808245e-03     0.480003 0.002481 1.274193e+07  31614.0    0.230003    0.100006 -0.002410  0.008403                  82       0.004952 0.004790
  PURR        0.007017    0.002569 -1.751242e-03     0.020000 0.002224 3.810202e+06   8474.0    0.005000    0.000000 -0.001751  0.008850                  82       0.007017 0.004789
  FLNC        0.003358    0.002853 -2.901810e-03     0.080000 0.002648 8.433288e+06  22330.0    0.010000    0.004999 -0.002902  0.002469                  93       0.003358 0.004785
  FLNC        0.003998    0.003481  1.784614e-03     0.100000 0.004277 1.009633e+07  43187.0    0.010000    0.049900  0.002226 -0.000444                  49       0.003998 0.004780
   STM        0.005089    0.001248 -2.639411e-03     0.290001 0.001723 2.744700e+07  47293.0    0.090004    0.004997 -0.002504  0.000475                  45       0.005089 0.004776
  PURR        0.001163    0.003113  3.512389e-03     0.030101 0.003817 2.919152e+06  11141.0    0.000000    0.000000  0.004086  0.000582                  66       0.001163 0.004769
  AXTI        0.000720    0.003548 -7.194867e-04     0.175003 0.003920 4.226612e+06  16570.0    0.000000    0.114998 -0.002752  0.005186                  67       0.000720 0.004767
  LRCX        0.002068    0.001996  4.673137e-04     1.000000 0.002249 1.025208e+07  23053.0    0.774994    0.049988  0.000841  0.004288                  51       0.002068 0.004749
  AMPG        0.001776    0.002098  0.000000e+00     0.000000 0.002561 7.087342e+05   1815.0    0.000000    0.000000 -0.001773  0.000154                 103       0.001776 0.004725
  BTGO        0.000894    0.002875  1.827296e-05     0.000100 0.002855 2.703933e+05    772.0    0.000000    0.000000 -0.001785  0.000037                  97       0.000894 0.004711
   STM        0.002876    0.001902 -2.867769e-03     0.210007 0.001752 1.575894e+07  27613.0    0.000000    0.000000 -0.002732  0.000960                  68       0.002876 0.004711
    ON        0.000350    0.003292  2.778039e-04     0.275002 0.003146 5.128194e+06  16134.0    0.041801    0.199997  0.000780  0.000278                  70       0.000350 0.004705
   ARM        0.001249    0.002622  6.915337e-04     0.850006 0.002648 8.230889e+06  21797.0    0.470001    0.119995  0.000665  0.006878                  67       0.001249 0.004700
  MRVL        0.000655    0.003110  2.980243e-03     1.130005 0.003374 2.371596e+07  80013.0    0.100006    0.167999  0.003702  0.004988                  46       0.000655 0.004697
  PURR        0.008787    0.002562  1.760492e-03     0.025000 0.002512 1.721042e+07  43226.0    0.010000    0.000000  0.002349  0.000586                  89       0.008787 0.004692
  FLNC        0.004891    0.003086 -8.885143e-04     0.110001 0.004052 1.071010e+07  43394.0    0.020000    0.070000 -0.000889  0.002899                  50       0.004891 0.004688
  PURR        0.001146    0.002904  2.297583e-03     0.035000 0.003793 7.887210e+06  29916.0    0.009999    0.005000  0.002874  0.000000                  44       0.001146 0.004685
  AAOI        0.003087    0.001426  6.429816e-05     0.490005 0.002608 1.025481e+07  26741.0    0.240005    0.240005 -0.000836 -0.000064                  79       0.003087 0.004678
  FLNC        0.004487    0.002356 -1.794188e-03     0.070000 0.002298 1.404404e+07  32271.0    0.000000    0.029900 -0.001794  0.004272                  82       0.004487 0.004678
   STM        0.002979    0.001869  4.064325e-04     0.165001 0.002412 1.629270e+07  39298.0    0.080002    0.055000  0.000542  0.003875                  34       0.002979 0.004674
  PURR        0.007017    0.002235  1.170987e-03     0.030001 0.002386 7.997139e+06  19080.0    0.005000    0.015000  0.001171  0.000000                  87       0.007017 0.004669
  PURR        0.006429    0.002680 -1.167458e-03     0.024899 0.002576 4.991772e+06  12857.0    0.010000    0.004900 -0.001762  0.004698                  93       0.006429 0.004665
  AXTI        0.001768    0.002538 -4.711533e-04     0.348999 0.003927 3.006869e+06  11809.0    0.099998    0.209000 -0.000471  0.002777                  51       0.001768 0.004662
  MRVL        0.001035    0.002761  4.381732e-03     1.304993 0.002938 3.151375e+07  92583.0    0.040009    0.000000  0.004399  0.003218                  50       0.001035 0.004657
    ON        0.001512    0.001403  2.100416e-04     0.320000 0.002074 4.393558e+06   9114.0    0.180000    0.115005  0.000084 -0.000923                  94       0.001512 0.004650
   ARM        0.004415    0.002228  1.849674e-03     1.350006 0.002378 9.812599e+06  23330.0    0.309998    0.350006  0.002129  0.003841                  90       0.004415 0.004637
  MRVL        0.000739    0.002643  4.312940e-03     1.459991 0.002765 3.833456e+07 105981.0    0.209991    0.029999  0.004196  0.005806                  81       0.000739 0.004628
  AAOI        0.002326    0.001921 -9.683273e-04     0.419998 0.003396 5.208392e+06  17689.0    0.210007    0.059998  0.000259  0.000000                  94       0.002326 0.004625
   STM        0.002029    0.002022  0.000000e+00     0.250000 0.002496 1.699661e+07  42428.0    0.149994    0.100006 -0.000068  0.007909                  32       0.002029 0.004620
    ON        0.005128    0.002675  3.924185e-03     0.739998 0.002481 9.635327e+06  23905.0    0.000000    0.275002  0.004136  0.003967                  80       0.005128 0.004611
  SNDK        0.002006    0.002323  3.027893e-03     6.559937 0.002460 6.761332e+06  16633.0    0.024902    0.484985  0.003377  0.004357                  89       0.002006 0.004611
  LRCX        0.003817    0.002544  8.941029e-04     0.529999 0.002291 4.241373e+06   9716.0    0.010010    0.190002  0.001003  0.001545                  89       0.003817 0.004610
  AAOI        0.002501    0.002809  5.219223e-03     1.364990 0.002915 9.275725e+06  27040.0    0.395004    0.149994  0.005667  0.010429                  66       0.002501 0.004601
  PURR        0.001720    0.002173  0.000000e+00     0.020000 0.003508 7.759517e+06  27219.0    0.009999    0.010000 -0.000573  0.000574                  45       0.001720 0.004592
  FLNC        0.004707    0.002356  6.729201e-04     0.039999 0.002290 1.098892e+07  25165.0    0.025000    0.000000 -0.000220  0.003148                  83       0.004707 0.004591
  FLNC        0.003583    0.002547  4.480389e-04     0.040001 0.002568 4.618173e+06  11861.0    0.020000    0.010000  0.000892  0.000896                  91       0.003583 0.004589
    ON        0.002831    0.003182  5.189546e-03     0.904999 0.003087 8.282000e+06  25564.0    0.275002    0.010002  0.004769  0.012136                  66       0.002831 0.004577
    ON        0.006342    0.003505  1.732952e-03     0.349998 0.003099 3.566206e+06  11051.0    0.000000    0.139999  0.001609  0.001816                  48       0.006342 0.004565
   ARM        0.001681    0.002188  1.309224e-03     1.024994 0.002196 2.034127e+07  44660.0    0.535004    0.000000  0.001791  0.005892                  81       0.001681 0.004564
   ARM        0.007353    0.001677  2.272761e-03     0.875000 0.002339 8.370311e+06  19575.0    0.029999    0.000000  0.001626  0.001478                  79       0.007353 0.004561
  LRCX        0.000641    0.002869  4.195099e-03     2.079987 0.002271 9.222899e+06  20947.0    0.239990    0.274994  0.004316  0.004262                  53       0.000641 0.004556
  VELO        0.003459    0.002153  0.000000e+00     0.055000 0.002407 4.935382e+06  11880.0    0.000000    0.055000  0.000923  0.000923                  99       0.003459 0.004552
   ARM        0.001815    0.002317  3.159197e-03     1.500000 0.002390 8.774561e+06  20975.0    0.299988    0.019989  0.002595  0.004020                  91       0.001815 0.004538
    ON        0.007614    0.003064  3.347279e-04     0.239998 0.003103 3.430557e+06  10646.0    0.010002    0.190002  0.000182  0.002600                  65       0.007614 0.004531
  BTGO        0.007117    0.003390  0.000000e+00     0.000000 0.004051 1.040136e+06   4214.0    0.000000    0.000000  0.002676  0.003571                  62       0.007117 0.004526
  AMPG        0.005155    0.002993 -1.286969e-03     0.100000 0.004309 6.236677e+06  26871.0    0.000000    0.090000  0.000645  0.001937                  80       0.005155 0.004524
    ON        0.002708    0.003377 -1.641087e-04     0.382401 0.003113 5.163130e+06  16073.0    0.309898    0.052505  0.000575  0.003129                  51       0.002708 0.004519
  VELO        0.007531    0.003357  2.544074e-03     0.059999 0.004855 1.075575e+06   5222.0    0.000000    0.004400  0.000914  0.004125                  79       0.007531 0.004513
  FLNC        0.007644    0.001788  9.001106e-04     0.049999 0.002426 6.422106e+06  15582.0    0.000000    0.029999  0.000225  0.001125                  79       0.007644 0.004508
    ON        0.004481    0.002660  3.094680e-03     0.420204 0.003287 3.593681e+06  11811.0    0.045006    0.000000  0.003673  0.001359                  44       0.004481 0.004508
   STM        0.004067    0.001345 -6.773530e-04     0.099998 0.001594 1.235913e+07  19699.0    0.010002    0.040001 -0.000880  0.000746                  47       0.004067 0.004483
  AXTI        0.003921    0.002320 -7.239088e-04     0.239998 0.003525 3.705370e+06  13063.0    0.180000    0.000000 -0.001688  0.004731                  93       0.003921 0.004452
   STM        0.003296    0.001493 -2.055660e-03     0.165001 0.001327 9.278115e+06  12311.0    0.000000    0.014999 -0.002192  0.002616                  82       0.003296 0.004451
